Error parsing query: 
join tree:
beers -> locations

Q_locations =: q_locations
set Q_locations
 to
+------+------+----------+----------+--------------------+
| u4   | v    | y        | z        | w                  |
| 243  | 259  | 40.7215  | -73.9575 | ROOFTOP            |
| 244  | 260  | 55.6145  | -3.4107  | APPROXIMATE        |
| 245  | 261  | 52.3666  | 4.9263   | ROOFTOP            |
| 246  | 262  | 51.2974  | 4.6881   | RANGE_INTERPOLATED |
| 247  | 263  | 50.8961  | 2.7222   | RANGE_INTERPOLATED |
| 248  | 264  | 50.4431  | 4.4147   | RANGE_INTERPOLATED |
| 249  | 265  | 50.8853  | 4.7008   | RANGE_INTERPOLATED |
| 250  | 266  | 50.8628  | 3.2992   | RANGE_INTERPOLATED |
| 251  | 267  | 50.7767  | 3.2785   | RANGE_INTERPOLATED |
| 252  | 268  | 50.7123  | 4.2197   | RANGE_INTERPOLATED |
| 253  | 269  | 51.0138  | 4.2018   | RANGE_INTERPOLATED |
| 254  | 270  | 51.2986  | 5.4896   | RANGE_INTERPOLATED |
| 255  | 271  | 50.985   | 4.2226   | ROOFTOP            |
| 256  | 272  | 51.0281  | 2.9038   | ROOFTOP            |
| 257  | 273  | 51.2094  | 3.2252   | APPROXIMATE        |
| 258  | 274  | 50.9098  | 4.2505   | RANGE_INTERPOLATED |
| 259  | 110  | 51.544   | 5.1285   | RANGE_INTERPOLATED |
| 260  | 276  | 51.0228  | 4.1572   | RANGE_INTERPOLATED |
| 261  | 277  | 50.8105  | 3.1857   | RANGE_INTERPOLATED |
| 262  | 278  | 51.1968  | 3.2527   | ROOFTOP            |
| 263  | 279  | 50.971   | 4.191    | RANGE_INTERPOLATED |
| 264  | 280  | 51.2515  | 5.546    | APPROXIMATE        |
| 265  | 281  | 51.0442  | 4.3257   | APPROXIMATE        |
| 266  | 282  | 50.9882  | 5.0554   | RANGE_INTERPOLATED |
| 267  | 284  | 51.0325  | 4.473    | RANGE_INTERPOLATED |
| 268  | 286  | 50.7763  | 5.166    | RANGE_INTERPOLATED |
| 269  | 287  | 50.8439  | 3.617    | RANGE_INTERPOLATED |
| 270  | 288  | 50.818   | 4.2307   | GEOMETRIC_CENTER   |
| 271  | 290  | 50.7586  | 4.3012   | RANGE_INTERPOLATED |
| 272  | 291  | 50.9462  | 3.1362   | RANGE_INTERPOLATED |
| 273  | 292  | 50.831   | 3.6759   | RANGE_INTERPOLATED |
| 274  | 293  | 51.1168  | 5.6464   | RANGE_INTERPOLATED |
| 275  | 294  | 50.8417  | 4.0213   | RANGE_INTERPOLATED |
| 276  | 295  | 50.5018  | 4.1086   | APPROXIMATE        |
| 277  | 296  | 50.8425  | 2.6362   | RANGE_INTERPOLATED |
| 278  | 297  | 51.4439  | 4.7386   | RANGE_INTERPOLATED |
| 279  | 298  | 51.0923  | 3.01     | RANGE_INTERPOLATED |
| 280  | 299  | 51.1287  | 3.4785   | RANGE_INTERPOLATED |
| 281  | 300  | 50.8564  | 3.8845   | RANGE_INTERPOLATED |
| 282  | 301  | 50.8612  | 2.6615   | ROOFTOP            |
| 283  | 302  | 50.7778  | 4.8877   | RANGE_INTERPOLATED |
| 284  | 303  | 50.9201  | 3.2579   | RANGE_INTERPOLATED |
| 285  | 304  | 51.1766  | 3.7462   | RANGE_INTERPOLATED |
| 286  | 305  | 50.8322  | 3.3884   | RANGE_INTERPOLATED |
| 287  | 307  | 49.9622  | 20.6003  | RANGE_INTERPOLATED |
| 288  | 309  | 49.6622  | 19.1742  | ROOFTOP            |
| 289  | 310  | 45.638   | -89.4127 | RANGE_INTERPOLATED |
| 290  | 311  | 38.2554  | -85.7441 | ROOFTOP            |
| 291  | 312  | 56.0746  | 12.1161  | RANGE_INTERPOLATED |
| 292  | 313  | 42.5083  | -89.0318 | APPROXIMATE        |
| 293  | 314  | 40.1119  | -76.5031 | ROOFTOP            |
| 294  | 317  | 39.705   | -104.936 | RANGE_INTERPOLATED |
| 295  | 318  | 36.7477  | -119.772 | APPROXIMATE        |
| 296  | 319  | 41.2404  | -77.0057 | RANGE_INTERPOLATED |
| 297  | 320  | 52.056   | -2.7175  | APPROXIMATE        |
| 298  | 322  | 52.8065  | -1.6225  | GEOMETRIC_CENTER   |
| 299  | 323  | 39.7245  | -121.848 | ROOFTOP            |
| 300  | 324  | 36.7477  | -119.772 | APPROXIMATE        |
| 301  | 325  | 41.5713  | -71.0571 | RANGE_INTERPOLATED |
| 302  | 326  | 41.1607  | -104.802 | ROOFTOP            |
| 303  | 327  | 42.6542  | -73.7481 | ROOFTOP            |
| 304  | 328  | 42.1844  | -122.663 | ROOFTOP            |
| 305  | 329  | 55.9358  | -3.2297  | RANGE_INTERPOLATED |
| 306  | 330  | 35.932   | -84.012  | ROOFTOP            |
| 307  | 331  | 37.9735  | -122.531 | APPROXIMATE        |
| 308  | 332  | 32.9147  | -117.146 | ROOFTOP            |
| 309  | 333  | 42.3664  | -71.0911 | ROOFTOP            |
| 310  | 334  | 43.4745  | -79.6775 | RANGE_INTERPOLATED |
| 311  | 335  | 41.4995  | -81.6954 | APPROXIMATE        |
| 312  | 336  | 52.1344  | -106.648 | APPROXIMATE        |
| 313  | 337  | 42.6102  | -70.6664 | ROOFTOP            |
| 314  | 338  | 43.0949  | -89.5163 | ROOFTOP            |
| 315  | 339  | 38.8999  | -77.0272 | ROOFTOP            |
| 316  | 340  | 38.8411  | -77.0869 | ROOFTOP            |
| 317  | 341  | 41.126   | -73.7896 | ROOFTOP            |
| 318  | 342  | 52.8042  | -6.7295  | GEOMETRIC_CENTER   |
| 319  | 343  | 52.7196  | -6.846   | APPROXIMATE        |
| 320  | 344  | 55.6667  | 12.5393  | RANGE_INTERPOLATED |
| 321  | 345  | 56.9002  | 12.5405  | GEOMETRIC_CENTER   |
| 322  | 346  | -37.8231 | 144.967  | ROOFTOP            |
| 323  | 347  | 42.2689  | -89.0907 | ROOFTOP            |
| 324  | 348  | 36.6777  | -121.656 | APPROXIMATE        |
| 325  | 349  | 35.6231  | -80.8011 | ROOFTOP            |
| 326  | 350  | 35.9103  | -79.0632 | RANGE_INTERPOLATED |
| 327  | 351  | 37.2748  | -107.88  | ROOFTOP            |
| 328  | 352  | 43.7548  | -71.3967 | APPROXIMATE        |
| 329  | 354  | 43.649   | -72.3193 | APPROXIMATE        |
| 330  | 355  | 41.9625  | -91.6918 | APPROXIMATE        |
| 331  | 356  | 30.2672  | -97.7431 | APPROXIMATE        |
| 332  | 357  | 49.1873  | -122.85  | ROOFTOP            |
| 333  | 358  | 44.4419  | -89.2797 | ROOFTOP            |
| 334  | 359  | 14.6133  | -90.5353 | APPROXIMATE        |
| 335  | 360  | 25.7091  | -100.314 | RANGE_INTERPOLATED |
| 336  | 363  | -32.8902 | -68.844  | APPROXIMATE        |
| 337  | 364  | 37.4316  | -78.6569 | APPROXIMATE        |
| 339  | 367  | 19.7219  | -101.225 | RANGE_INTERPOLATED |
| 340  | 368  | -25.1688 | -50.1298 | GEOMETRIC_CENTER   |
| 341  | 369  | -26.8914 | -49.1223 | GEOMETRIC_CENTER   |
| 342  | 370  | 37.1875  | -3.6018  | GEOMETRIC_CENTER   |
| 343  | 371  | 35.14    | -106.6   | ROOFTOP            |
| 344  | 372  | 52.1321  | -0.4815  | GEOMETRIC_CENTER   |
| 345  | 373  | 28.2126  | -80.6734 | ROOFTOP            |
| 346  | 374  | 40.7457  | -74.0086 | GEOMETRIC_CENTER   |
| 347  | 375  | 44.8342  | -87.377  | APPROXIMATE        |
| 348  | 376  | 39.8023  | -105.084 | ROOFTOP            |
| 349  | 377  | 36.1476  | -115.298 | ROOFTOP            |
| 350  | 378  | 50.0355  | 4.3777   | GEOMETRIC_CENTER   |
| 351  | 379  | 27.9587  | -82.5093 | ROOFTOP            |
| 352  | 380  | 39.7684  | -86.158  | APPROXIMATE        |
| 353  | 339  | 43.8042  | -91.2526 | ROOFTOP            |
| 354  | 382  | 33.8575  | -117.876 | APPROXIMATE        |
| 355  | 383  | 41.4995  | -81.6994 | ROOFTOP            |
| 356  | 384  | 40.6598  | -74.283  | ROOFTOP            |
| 357  | 385  | 39.2308  | -76.6751 | ROOFTOP            |
| 358  | 386  | 50.9401  | 6.957    | ROOFTOP            |
| 359  | 387  | 35.2205  | -97.4439 | ROOFTOP            |
| 360  | 388  | 30.396   | -88.8853 | APPROXIMATE        |
| 361  | 389  | 37.0013  | -121.566 | ROOFTOP            |
| 362  | 390  | 37.978   | -122.031 | APPROXIMATE        |
| 363  | 391  | 47.6745  | -116.784 | ROOFTOP            |
| 364  | 392  | 45.4582  | -94.4291 | RANGE_INTERPOLATED |
| 365  | 393  | 42.417   | -88.074  | APPROXIMATE        |
| 366  | 394  | 42.3584  | -71.0598 | APPROXIMATE        |
| 367  | 396  | 43.3177  | -73.64   | ROOFTOP            |
| 368  | 397  | -34.8727 | 138.573  | ROOFTOP            |
| 369  | 398  | 42.5893  | -74.9403 | GEOMETRIC_CENTER   |
| 370  | 399  | 39.7599  | -105.219 | ROOFTOP            |
| 371  | 400  | 37.7273  | -89.2168 | APPROXIMATE        |
| 372  | 401  | 40.9222  | -98.3581 | APPROXIMATE        |
| 373  | 402  | 40.8942  | -77.1971 | GEOMETRIC_CENTER   |
| 374  | 403  | 43.5323  | -90.0099 | ROOFTOP            |
| 375  | 404  | 32.6976  | -117.173 | RANGE_INTERPOLATED |
| 376  | 405  | 41.537   | -71.2796 | RANGE_INTERPOLATED |
| 377  | 406  | 53.8846  | -1.2652  | APPROXIMATE        |
| 378  | 407  | 41.5855  | -93.621  | ROOFTOP            |
| 379  | 408  | 44.0886  | -87.6576 | ROOFTOP            |
| 380  | 409  | 40.2795  | -75.2143 | RANGE_INTERPOLATED |
| 381  | 410  | 40.4313  | -104.688 | RANGE_INTERPOLATED |
| 382  | 411  | 34.1696  | -118.159 | ROOFTOP            |
| 383  | 412  | 40.8069  | -96.6817 | APPROXIMATE        |
| 384  | 413  | 29.9558  | -90.0641 | ROOFTOP            |
| 385  | 414  | 38.8698  | -106.987 | RANGE_INTERPOLATED |
| 386  | 415  | 40.8726  | -74.2964 | ROOFTOP            |
| 387  | 416  | 41.4995  | -81.6954 | APPROXIMATE        |
| 388  | 417  | 40.6936  | -89.589  | APPROXIMATE        |
| 389  | 418  | 54.2912  | -0.8406  | APPROXIMATE        |
| 390  | 419  | 43.1147  | -89.6531 | ROOFTOP            |
| 391  | 420  | 31.7291  | -116.578 | GEOMETRIC_CENTER   |
| 392  | 421  | 41.8539  | -88.2776 | RANGE_INTERPOLATED |
| 393  | 422  | 38.2309  | -85.7055 | ROOFTOP            |
| 394  | 423  | 43.7076  | -70.3149 | RANGE_INTERPOLATED |
| 395  | 424  | 50.6059  | 3.3884   | APPROXIMATE        |
| 396  | 425  | 53.9999  | -1.501   | GEOMETRIC_CENTER   |
| 397  | 426  | 42.2667  | -84.9641 | RANGE_INTERPOLATED |
| 398  | 427  | 29.8994  | -90.1004 | APPROXIMATE        |
| 399  | 428  | 51.4421  | 4.9232   | RANGE_INTERPOLATED |
| 400  | 429  | 53.0606  | 5.5342   | RANGE_INTERPOLATED |
| 401  | 430  | 51.2026  | 3.2242   | RANGE_INTERPOLATED |
| 402  | 431  | 51.0811  | 3.3699   | RANGE_INTERPOLATED |
| 403  | 432  | 51.1159  | 3.8158   | RANGE_INTERPOLATED |
| 404  | 433  | 50.9229  | 2.7518   | GEOMETRIC_CENTER   |
| 405  | 434  | 39.5584  | -79.3528 | APPROXIMATE        |
| 406  | 435  | 39.2904  | -76.6122 | APPROXIMATE        |
| 407  | 436  | 32.7153  | -117.157 | APPROXIMATE        |
| 408  | 437  | 43.0481  | -88.3553 | ROOFTOP            |
| 409  | 438  | 38.2362  | -122.64  | RANGE_INTERPOLATED |
| 410  | 439  | 44.3478  | -87.8273 | APPROXIMATE        |
| 411  | 440  | 39.7553  | -104.997 | ROOFTOP            |
| 412  | 441  | 44.0474  | -121.323 | ROOFTOP            |
| 413  | 442  | 33.9858  | -96.6515 | GEOMETRIC_CENTER   |
| 414  | 443  | 39.1361  | -84.5031 | APPROXIMATE        |
| 415  | 444  | 34.7473  | -92.2839 | ROOFTOP            |
| 416  | 445  | 47.9485  | -122.305 | ROOFTOP            |
| 417  | 446  | 41.4995  | -81.6954 | APPROXIMATE        |
| 418  | 447  | 46.7713  | -123.007 | ROOFTOP            |
| 419  | 448  | 51.5331  | 6.4213   | ROOFTOP            |
| 420  | 449  | 45.5228  | -73.5928 | ROOFTOP            |
| 421  | 450  | 39.6282  | -106.059 | GEOMETRIC_CENTER   |
| 422  | 452  | 38.5405  | -90.4607 | ROOFTOP            |
| 423  | 453  | 49.2766  | -123.115 | RANGE_INTERPOLATED |
| 424  | 454  | 29.9606  | -90.0871 | ROOFTOP            |
| 425  | 455  | 39.7541  | -105     | APPROXIMATE        |
| 426  | 456  | 39.9478  | -75.2229 | ROOFTOP            |
| 427  | 457  | 49.2698  | -123.132 | RANGE_INTERPOLATED |
| 428  | 459  | 38.7683  | -75.3107 | GEOMETRIC_CENTER   |
| 429  | 460  | 51.5298  | 7.4692   | ROOFTOP            |
| 430  | 461  | 39.8019  | -105.514 | APPROXIMATE        |
| 431  | 462  | 45.71    | -121.515 | ROOFTOP            |
| 432  | 463  | 42.493   | -82.9753 | RANGE_INTERPOLATED |
| 433  | 464  | 37.7176  | -122.182 | ROOFTOP            |
| 434  | 465  | 47.4921  | 19.1422  | RANGE_INTERPOLATED |
| 435  | 466  | 35.0845  | -106.651 | APPROXIMATE        |
| 436  | 467  | 53.3441  | -6.2675  | APPROXIMATE        |
| 437  | 468  | 42.5006  | -90.6646 | APPROXIMATE        |
| 438  | 469  | 35.6003  | -77.5971 | ROOFTOP            |
| 439  | 470  | 39.2807  | -76.5944 | ROOFTOP            |
| 440  | 471  | 28.014   | -82.7876 | ROOFTOP            |
| 441  | 472  | 41.7075  | -86.895  | APPROXIMATE        |
| 442  | 281  | 51.2206  | 4.3997   | APPROXIMATE        |
| 443  | 474  | -45.0331 | 168.661  | ROOFTOP            |
| 444  | 401  | 47.9454  | -122.304 | RANGE_INTERPOLATED |
| 445  | 476  | 40.4553  | -79.9043 | ROOFTOP            |
| 446  | 477  | 38.7814  | -76.2222 | RANGE_INTERPOLATED |
| 447  | 478  | 38.5725  | -109.551 | RANGE_INTERPOLATED |
| 448  | 480  | 49.9211  | 9.0715   | APPROXIMATE        |
| 449  | 481  | 40.5793  | -124.153 | ROOFTOP            |
| 450  | 482  | 55.7558  | 37.6176  | APPROXIMATE        |
| 451  | 483  | 44.4489  | -88.0604 | APPROXIMATE        |
| 452  | 484  | 51.8162  | 9.8643   | ROOFTOP            |
| 453  | 485  | 37.978   | -122.034 | ROOFTOP            |
| 454  | 487  | 37.1553  | -121.676 | RANGE_INTERPOLATED |
| 455  | 489  | 52.6643  | 0.1595   | APPROXIMATE        |
| 456  | 490  | 40.8911  | -77.477  | ROOFTOP            |
| 457  | 491  | 38.4093  | -121.363 | ROOFTOP            |
| 458  | 492  | 47.8099  | -122.302 | ROOFTOP            |
| 459  | 493  | 39.2684  | -76.7994 | ROOFTOP            |
| 460  | 494  | 47.5604  | -122.387 | ROOFTOP            |
| 461  | 495  | 42.9324  | -72.2867 | RANGE_INTERPOLATED |
| 462  | 496  | 47.614   | -122.316 | ROOFTOP            |
